vote_id,address,voting_power,timestamp,proposal_id,choice,proposal_author
0xbe560cb531d2a68525df569102636db952fb037f22a23ce06fbf51e5daa6eb7f,0x776dD787B5b8a897f5b73382Da7B5d58C987972f,4,1687982264,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,1,0xeb68669D321E1459900D83595818cE1313a4d90f
0x3c649ee18ab872176386ae5494fa9b4615a68dbfc119a2f83747c82e8d2fece8,0xaB56E197d8Bb98EF30950f7E198A715Cfe4720f4,5,1687981831,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,3,0xeb68669D321E1459900D83595818cE1313a4d90f
0x2984b430993116400bdf3ca8f152f8ae9bb68e6a6666e437f21fbacc26a8f605,0x0Db12b84a335BFfD394f6F539f7D7328d720252c,1,1687981756,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,3,0xeb68669D321E1459900D83595818cE1313a4d90f
0x4e52960d4ff4b53335a2a46a964fd5eae528b1069f72ce979206342a6f87b602,0x41866e47c8785532A92EeEe52Cec39503C5e8E18,1,1687981693,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,3,0xeb68669D321E1459900D83595818cE1313a4d90f
0x668a7bc9b684ca1f0241a51b750d5ac80c322f230e09830ab98565bdc1fd0dfd,0xFb39a75697b375daBA7bF3B109C31c4A271ABAD6,4,1687981363,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,3,0xeb68669D321E1459900D83595818cE1313a4d90f
0x60adf4e260649471d1f8f727cb6e16948a8243a5a35256c48a1e6ba9c7aed2e6,0x36BAA569F338Fc8B24aCD397835912615b5e68c2,5,1687981219,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,3,0xeb68669D321E1459900D83595818cE1313a4d90f
0x636bdd5e1830f3f099e9cd2279cf0ea47ec4f17313c2253a2d652c3347ebcd29,0x3D3a460f537d1C0dE04a73C106E2970F5E4B243A,4,1687980720,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,1,0xeb68669D321E1459900D83595818cE1313a4d90f
0xaa9cc3aa8b338ed69ccbb6c3416a9d1965826385e532719c2df8fbaedbfdc913,0xd0AC2cD3F50B3b7b48A6E4fDA1dFea9A26085605,5,1687979293,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,3,0xeb68669D321E1459900D83595818cE1313a4d90f
0xf1046deff5afae2ed708c9d5e6af126ab205c9236c231b6e4cb1d7fb8f6c98be,0xdaE3B357B18854eBeeCfE94199ab4BA21DC1c3a1,1,1687979032,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,3,0xeb68669D321E1459900D83595818cE1313a4d90f
0x09ebe311f9bf0dc989050dd7eba4df6da585829df9b3e08ce74bf62d68d65114,0x2cDce460E5bfC61FF04775d56fCC7267B92D2e40,4,1687977568,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,1,0xeb68669D321E1459900D83595818cE1313a4d90f
0x1ab17258586bcbf2d62ad17390ea458594dd08d01ddb358d3c3df1400636f610,0x9BcA48001D4AA878d772c8D3FAF502df7A4c7399,1,1687977301,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,3,0xeb68669D321E1459900D83595818cE1313a4d90f
0x62ac9f8df989b2cceef8d954b56b3e75219b1797cf0dc51556b196440127fe62,0x6436162250d13d24e5c958E8eED438eba56036bE,4,1687977183,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,3,0xeb68669D321E1459900D83595818cE1313a4d90f
0xcd8200972fab5845c9b8f0e48342f2d2d097d22561948308497806fbfb170f9b,0x7ef63254A7F46E0564F0CC7AAB96FC89a165E190,4,1687977028,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,3,0xeb68669D321E1459900D83595818cE1313a4d90f
0x9d07d073aa3ad8ae03157c4aac2f3d2df17090a159d2eee2276d49e39676fb03,0x0F5F95e0426eA6A56e19403dda7525f6e22a8255,5,1687976828,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,3,0xeb68669D321E1459900D83595818cE1313a4d90f
0x6ebaf12b0a7fd29ed5d8676c58ce695dc37d91bc3cbfa2cd7aa745011277fe9f,0xf5653DD0068f608d4227d74DA876774e39d9f1f5,10,1687976517,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,3,0xeb68669D321E1459900D83595818cE1313a4d90f
0x3f680038144c83c0554704d71858ca93979d61f8ec0fa1fac90929c75ce4879c,0x0a2936e83794B889B223a176d3E5f31F6148c04e,5,1687976370,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,2,0xeb68669D321E1459900D83595818cE1313a4d90f
0xccf92a8af6b25e6225f5c26e09ea0f1bff59738366763ed622597075bae5cbff,0xB2C05cf8ad2000Ed66991A9e298A6c5CacDa3b3b,4,1687976125,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,1,0xeb68669D321E1459900D83595818cE1313a4d90f
0x7aba45922a3ad2c698fac7d765dff241eab41d06bc370515d59213f9150fd1aa,0x0248050efE93eF663d905A6235dBE85D7CEC80bD,1,1687975283,0xab1ca39a4b367f961963752e1baae64a7e833de23af5828008a61550d6cb7ba3,3,0xeb68669D321E1459900D83595818cE1313a4d90f
