vote_id,address,voting_power,timestamp,proposal_id,choice,proposal_author
0xb03014d16f52c51fc8e4a92ffb58d40073faebb56c34dff277bb977ced75a10d,0xE19dCE23471F904Adf2cef382Ef7e4c3042FfB4a,400,1683915606,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0xf00537cb97c1818654d60160e3a0c47291fa239bac8fb480f870383654288e2c,0x115fF71B91D2679CcEA6aA55ac8E6721E4417d35,400,1683899111,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0x71a1fca28e964637e848a539e29334bc8b512449e32acd473991f075cd451f63,0x9eA0588c5C29Cc4cBaf235d185095439f0722202,411,1683898332,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0xbc6b36148f3aebb2770c6cf3e7105379189388d0463675c08561903b595349f4,0xdd87C88aB34A5Df56fF881694555108658467348,400,1683890565,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0x0dcfb299b1712bd982fb32cd947949d8ef26b3bc256191f4b6728ec32354019d,0xd4af90D7E71fBEaD07A9C5c47B1cBFb72F914060,400,1683888546,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0x13f6f9d8b012b421544cb6d9e395799d7172114431e9d448fd7b050626fe4861,0x22E4dAb44374C25B2f954b4a6D50a0735df28390,406,1683882043,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0xb72ae3831383c3740aedbfab78b7cfebbcfcae93111145774abb4bab2630daf2,0x709680F22D2B95267764db0e1385B59525d7f4D8,821.41,1683867859,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0x693b84e2f994cf8f2c391bd568bb648e3c0445ace7b926f3ad8961b7998179dc,0x9562Ef91f565B1d4bAA96476A6fcF8E49F3495A0,2164.5101987651224,1683853956,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0x2fe46d3bf390f88c4ebda2bfaafa14cbf896df61fc48a421f6917e3f6f2e8f72,0x8a09FB23E1c8d0FF9c9Fef0BcFc9b9e07B1f0667,1004.56,1683853115,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0x35aea26e6816d002cb7676a50f44ad3feda73992ec8ccf7182a17d2ca4ec872d,0x0260747304d05f19aB644cD6E363182396c8BD89,60433.86,1683828927,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0x554fc97cddf840e5538c59788af3b0922d31197e038c116a104f4f5eefee0b92,0x2D2E4c335EEE674Bd8F2EB3622E4156EbAbC864d,375,1683817777,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0x05acb77e06d7867deb476abe2b4d42bd3316d48663ee31dd0f2507617f42e7c5,0xaB7b49bacd43BD4CfA41433D477F690Bb9E1fB26,670.6216710762261,1683815313,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0xb17e46231b487e2e8f80b8b3c497c446f8db06415652bbf141b67aace89363ea,0xBF4979305B43B0eB5Bb6a5C67ffB89408803d3e1,400.05,1683809492,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0xad9b227e26eab8187b7bed039abb27c9aa722a373bbed55926eac73a46d4daa8,0x72b2Cb558bF17F9e5AA40754A4e26EC480C07554,400,1683793826,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0x72679896d4135933e3530a413288e313a12ca3254ad4699afa937b3945c030f1,0x23c4111D6f85De542DD8AD911c7c3cc66E98faa7,2000,1683777248,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0x7f4c30d891625a054a0b006068b0b25fba9adace707d3595944d48987e5713f1,0xcf6F862111c4Fa10eF350189d23B825EaBffa7cF,817.21,1683761895,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0x6a71f4d46000e7168e38c096e42d76adb59c165ef9efb3be448bd0476822e05a,0x462d12d55D210E3f60A0E5bFE1A58F016549d77D,400,1683749443,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0xa05756a94dbfa80eab76dda2770412074a9e49e4e6505b2efa667f952815aebc,0x221bAD6601E407455507C30d8e56798102b4fE95,407.4906595280155,1683734714,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0xc3d616a0e8086eda13f94791df8007b42b527e03dadb20d36762d156e0f57e10,0x036a6BA1fCaD423064D09806479B5fFBf5F22fbe,400,1683729844,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
0x32bbf0b50ecaa9df07c9b2182594c3c9985767d3ff485ea42f831377157cb46f,0x6Bba54A952eF526Eef9AEA98f172929a54a3577e,400,1683726424,0x56f858100b12f20d02c1a1606350c74153508791c4d4978aee9c5e93bce2753e,1,0xe0450b049F70841aEC78Ac6e3db7b0a753e22357
