vote_id,address,voting_power,timestamp,proposal_id,choice,proposal_author
0xe8301cc8582fdb94ca5cba32cfd280fc9a897326ebb95a3b8c1d4c8418982e90,0x72c7f49Ae7b664CC09f6891b68eedB08aA2FC15b,120,1683229364,0x93193f915e58061443b03a6d71ccf83a3ded7f0ff578615d17a1c118bc4923fc,{'1': 1},0xb361356B0fc3E0805cf5eF4316EE4822a28A55D2
0x53a637d4f396c79bfecd306c01452c31dd22525cb5eeb817163dcd2fe04ba02f,0x3D029d55464B7F040394BD160B17e378553caab9,5,1683223377,0x93193f915e58061443b03a6d71ccf83a3ded7f0ff578615d17a1c118bc4923fc,{'1': 1},0xb361356B0fc3E0805cf5eF4316EE4822a28A55D2
0x86f33246dc79149c366442f3f86fb5e38b7cbaa8f2e2c00859eb93ceb45c9907,0xd77e2f6f6748092f3Ee2928e851D54B44381cFEf,45.25,1683195640,0x93193f915e58061443b03a6d71ccf83a3ded7f0ff578615d17a1c118bc4923fc,"{'1': 80, '2': 20}",0xb361356B0fc3E0805cf5eF4316EE4822a28A55D2
0x704d9de95b302e36d8037392b298c9d83cc32a0f955206b9ff3fcd3a817e6917,0xD9F5b7E51dB4aB88D9bDEF5D23fd984c17012fC2,2955,1683148280,0x93193f915e58061443b03a6d71ccf83a3ded7f0ff578615d17a1c118bc4923fc,"{'1': 3, '2': 1}",0xb361356B0fc3E0805cf5eF4316EE4822a28A55D2
0x4b2612623a6bacc16a13113c967cfa556308ef80090bed0d5cfae1e75e6f5aed,0xEC6d36A487d85CF562B7b8464CE8dc60637362AC,103.52,1683146981,0x93193f915e58061443b03a6d71ccf83a3ded7f0ff578615d17a1c118bc4923fc,{'1': 1},0xb361356B0fc3E0805cf5eF4316EE4822a28A55D2
0x52a3150a2682e823306a09e31c665471759f84795c72cbc5c41710d056de6230,0x1dF428833f2C9FB1eF098754e5D710432450d706,700,1683077994,0x93193f915e58061443b03a6d71ccf83a3ded7f0ff578615d17a1c118bc4923fc,"{'1': 10, '2': 10}",0xb361356B0fc3E0805cf5eF4316EE4822a28A55D2
0xce43b6d51ce6729c67bae3ce66935a8d234fd090201e79577f15469869339e1d,0xa6aF0566EF4eF7E8f38913f69d4e55c06F00A5aC,3844.25,1683060246,0x93193f915e58061443b03a6d71ccf83a3ded7f0ff578615d17a1c118bc4923fc,{'1': 1},0xb361356B0fc3E0805cf5eF4316EE4822a28A55D2
0x3201c56a0c70cf9bfecd3a88212028a1aebb0cea54aeb8d92637d5f1642fca33,0xb361356B0fc3E0805cf5eF4316EE4822a28A55D2,2962,1683049307,0x93193f915e58061443b03a6d71ccf83a3ded7f0ff578615d17a1c118bc4923fc,"{'1': 2200, '2': 600}",0xb361356B0fc3E0805cf5eF4316EE4822a28A55D2
0x9ac9cd0751c44148c388df3f85ff18198d01836257a1060b8496d0dbcbea23a1,0x26a0f3138da95059416908264Ea76adB576Cf236,18.046417980336717,1680968191,0xf059e46be5b3b58cfb764917b14d5a1be9e78aa1f1a76e6d049982a7b0edf128,"{'1': 3, '2': 4, '3': 5, '4': 15, '5': 2}",0xb361356B0fc3E0805cf5eF4316EE4822a28A55D2
0x9f9aafc5025ce98e9b4718239a8129dbd203056a376309f4175736376d107ebf,0x3B1026D5b651b5d060F4b857Fda6B74bAF5636ee,50.5202611,1680750009,0xf059e46be5b3b58cfb764917b14d5a1be9e78aa1f1a76e6d049982a7b0edf128,{'3': 2},0xb361356B0fc3E0805cf5eF4316EE4822a28A55D2
0x45f769ed87145ca441a45407fb070ff7dbcca4d5d1a9d234762ad52149307c4e,0xD9F5b7E51dB4aB88D9bDEF5D23fd984c17012fC2,2705,1680724779,0xf059e46be5b3b58cfb764917b14d5a1be9e78aa1f1a76e6d049982a7b0edf128,"{'1': 1, '5': 4}",0xb361356B0fc3E0805cf5eF4316EE4822a28A55D2
